name, latitude, longitude, timestamp
activity, -5.8499298, -35.2051315, 2019-04-01T00:14:18Z
activity, -5.8536443, -35.2022132, 2019-04-01T00:14:18Z
activity, -5.8542904, -35.2036437, 2019-04-01T02:59:09.784Z
activity, -5.8452615, -35.204113, 2019-04-01T02:59:09.784Z
activity, -5.8452353, -35.2040863, 2019-04-01T17:52:57.693Z
activity, -5.8419775, -35.2005805, 2019-04-01T17:52:57.693Z
activity, -5.8426179, -35.1966056, 2019-04-01T20:00:14Z
activity, -5.842616, -35.1966094, 2019-04-01T20:00:14Z
activity, -5.842523, -35.1968269, 2019-04-01T20:53:30.312Z
activity, -5.8452615, -35.204113, 2019-04-01T20:53:30.312Z
activity, -5.8452615, -35.204113, 2019-04-02T13:58:56.837Z
activity, -5.8424372, -35.1997833, 2019-04-02T13:58:56.837Z
activity, -5.8424372, -35.1997833, 2019-04-02T15:13:13.250Z
activity, -5.8452615, -35.204113, 2019-04-02T15:13:13.250Z
activity, -5.8452615, -35.204113, 2019-04-02T18:06:20.869Z
activity, -5.8424372, -35.1997833, 2019-04-02T18:06:20.869Z
activity, -5.8424372, -35.1997833, 2019-04-02T18:35:23.753Z
activity, -5.8430595, -35.1977119, 2019-04-02T18:35:23.753Z
activity, -5.8430471, -35.1977081, 2019-04-02T19:03:49.119Z
activity, -5.845292, -35.2041473, 2019-04-02T19:03:49.119Z
activity, -5.8452615, -35.204113, 2019-04-02T22:06:20.130Z
activity, -5.8415803, -35.2014427, 2019-04-02T22:06:20.130Z
activity, -5.841578, -35.2016296, 2019-04-02T22:32:01.968Z
activity, -5.8446063, -35.2035026, 2019-04-02T22:32:01.968Z
activity, -5.8452949, -35.2041511, 2019-04-03T10:05:36.350Z
activity, -5.8436388, -35.2000083, 2019-04-03T10:05:36.350Z
activity, -5.8427934, -35.1984443, 2019-04-03T10:32:59.696Z
activity, -5.8430595, -35.1977119, 2019-04-03T10:32:59.696Z
activity, -5.8430595, -35.1977119, 2019-04-03T13:44:39.071Z
activity, -5.8435516, -35.1994132, 2019-04-03T13:44:39.071Z
activity, -5.8435516, -35.1994132, 2019-04-03T15:48:16.920Z
activity, -5.8452954, -35.2041511, 2019-04-03T15:48:16.920Z
activity, -5.8452954, -35.2041511, 2019-04-03T17:04:05.830Z
activity, -5.8369965, -35.2118225, 2019-04-03T17:04:05.830Z
activity, -5.8296074, -35.2153129, 2019-04-03T17:04:05.830Z
activity, -5.8361735, -35.2120628, 2019-04-03T17:04:05.830Z
activity, -5.8451294, -35.2039642, 2019-04-03T17:04:05.830Z
activity, -5.8452615, -35.204113, 2019-04-03T18:01:41.810Z
activity, -5.8422298, -35.2004814, 2019-04-03T18:01:41.810Z
activity, -5.8435516, -35.1994132, 2019-04-03T19:22:37.835Z
activity, -5.8452615, -35.204113, 2019-04-03T19:22:37.835Z
activity, -5.8452615, -35.204113, 2019-04-03T19:59:04.185Z
activity, -5.8426189, -35.1965522, 2019-04-03T19:59:04.185Z
activity, -5.842616, -35.1966094, 2019-04-03T21:10:12.180Z
activity, -5.8452892, -35.2041435, 2019-04-03T21:10:12.180Z
activity, -5.8452758, -35.204132, 2019-04-03T21:31:39.445Z
activity, -5.8498477, -35.2029838, 2019-04-03T21:31:39.445Z
activity, -5.8596525, -35.1939392, 2019-04-03T21:31:39.445Z
activity, -5.866692, -35.1975975, 2019-04-03T21:31:39.445Z
activity, -5.8666968, -35.1975898, 2019-04-03T21:57:08.094Z
activity, -5.8637695, -35.2013015, 2019-04-03T21:57:08.094Z
activity, -5.8543472, -35.2048339, 2019-04-03T21:57:08.094Z
activity, -5.8539013, -35.2024421, 2019-04-03T22:18:01Z
activity, -5.8538584, -35.2037696, 2019-04-03T22:18:01Z
activity, -5.8538131, -35.2037315, 2019-04-04T02:03:52.493Z
activity, -5.8452615, -35.204113, 2019-04-04T02:03:52.493Z
activity, -5.8446531, -35.2034263, 2019-04-04T13:42:14Z
activity, -5.8424372, -35.1997833, 2019-04-04T13:42:14Z
activity, -5.8424372, -35.1997833, 2019-04-04T15:12:03Z
activity, -5.8452615, -35.204113, 2019-04-04T15:12:03Z
activity, -5.8452615, -35.204113, 2019-04-04T17:41:29.043Z
activity, -5.842441, -35.1993865, 2019-04-04T17:41:29.043Z
activity, -5.8424415, -35.1993522, 2019-04-04T19:01:11Z
activity, -5.8392596, -35.19944, 2019-04-04T19:01:11Z
activity, -5.8398661, -35.198925, 2019-04-04T22:27:35Z
activity, -5.8405303, -35.1971702, 2019-04-04T22:27:35Z
activity, -5.8404769, -35.1967315, 2019-04-04T23:09:19.364Z
activity, -5.8416085, -35.1980895, 2019-04-04T23:09:19.364Z
activity, -5.8453073, -35.2041664, 2019-04-04T23:09:19.364Z
activity, -5.8452954, -35.2041511, 2019-04-05T09:55:27.448Z
activity, -5.8428716, -35.1996726, 2019-04-05T09:55:27.448Z
